order_id,customer_id,date,platform,sku,base_price,discount_rate,revenue,returned
ORD-00501,CUST-0357,2024-10-06,Amazon,ActiveMove A4,79.95,0.038950269696201884,76.83592593778866,False
ORD-00502,CUST-0358,2024-05-06,Shopify,ComfortFit C3,169.95,0.037665646593962855,163.548723361356,False
ORD-00503,CUST-0358,2024-07-03,Shopify,ActiveMove A4,79.95,0.04249687457023619,76.55237487810962,False
ORD-00504,CUST-0359,2024-05-13,Amazon,ComfortFit C3,169.95,0.013871336740048958,167.59256632102867,False
ORD-00505,CUST-0360,2024-03-10,Amazon,ActiveMove A4,79.95,0.008730545849113097,79.25199285936341,False
ORD-00506,CUST-0361,2024-05-10,Shopify,AudioPro X1,179.95,0.03746576775712172,173.20803509210594,False
ORD-00507,CUST-0362,2024-01-07,Amazon,ComfortFit C3,169.95,0.02898162291009091,165.02457318643005,False
ORD-00508,CUST-0362,2024-01-18,Amazon,AudioPro X1,179.95,0.03736123225442935,173.22684625581542,False
ORD-00509,CUST-0362,2024-01-10,Amazon,ActiveMove A4,79.95,0.03691756385605974,76.99844076970803,False
ORD-00510,CUST-0363,2024-10-07,Shopify,AudioPro X1,179.95,0.02072149062335183,176.22116776232784,False
ORD-00511,CUST-0364,2024-11-21,Amazon,ComfortFit C3,169.95,0.15335458714121578,143.8873879153504,False
ORD-00512,CUST-0364,2024-11-21,Amazon,AudioPro X1,179.95,0.15335458714121578,152.35384204393822,False
ORD-00513,CUST-0364,2024-11-15,Amazon,AudioPro X1,179.95,0.042039253596955733,172.3850363152278,False
ORD-00514,CUST-0364,2024-12-08,Amazon,AudioPro X1,179.95,0.029093263325235392,174.71466726462387,False
ORD-00515,CUST-0365,2024-04-17,Amazon,AudioPro X1,179.95,0.002734231037668278,179.4579751247716,False
ORD-00516,CUST-0366,2024-05-06,Amazon,WaterSound S2,149.95,0.006986028348947704,148.90244504907528,False
ORD-00517,CUST-0367,2024-05-04,Shopify,AudioPro X1,179.95,0.008982265793206585,178.33364127051246,False
ORD-00518,CUST-0368,2024-04-09,Amazon,ComfortFit C3,169.95,0.045730822725759575,162.17804667775715,False
ORD-00519,CUST-0368,2024-04-04,Amazon,ActiveMove A4,79.95,0.03370988114324649,77.25489500259745,False
ORD-00520,CUST-0369,2024-03-30,Shopify,AudioPro X1,179.95,0.008563670533311979,178.4089674875305,False
ORD-00521,CUST-0370,2024-09-01,Shopify,WaterSound S2,149.95,0.04076773119277807,143.8368787076429,False
ORD-00522,CUST-0371,2024-10-22,Shopify,AudioPro X1,179.95,0.04408586531976982,172.01674853570742,False
ORD-00523,CUST-0372,2024-08-30,Shopify,ActiveMove A4,79.95,0.046812019390360164,76.20737904974071,False
ORD-00524,CUST-0373,2024-08-29,Shopify,WaterSound S2,149.95,0.0051473072350143095,149.17816128010958,False
ORD-00525,CUST-0373,2024-07-10,Shopify,AudioPro X1,179.95,0.014927396299108199,177.26381503597545,False
ORD-00526,CUST-0374,2024-04-23,Amazon,WaterSound S2,149.95,0.04486492478748693,0.0,True
ORD-00527,CUST-0375,2024-12-02,Amazon,AudioPro X1,179.95,0.01434078736035156,177.3693753145047,False
ORD-00528,CUST-0375,2024-10-16,Amazon,WaterSound S2,149.95,0.001219549655504837,149.76712852915705,False
ORD-00529,CUST-0376,2024-09-05,Amazon,AudioPro X1,179.95,0.04669756692913592,171.54677283110198,False
ORD-00530,CUST-0377,2024-04-07,Amazon,AudioPro X1,179.95,0.013173672284692413,177.57939767236957,False
ORD-00531,CUST-0378,2024-06-13,Shopify,AudioPro X1,179.95,0.019061497638743836,176.51988349990802,False
ORD-00532,CUST-0379,2024-06-17,Amazon,AudioPro X1,179.95,0.011154500922267791,177.9427475590379,False
ORD-00533,CUST-0379,2024-07-17,Amazon,ComfortFit C3,169.95,0.018125486566106182,166.86957355809025,False
ORD-00534,CUST-0380,2024-04-26,Amazon,ComfortFit C3,169.95,0.04766185893906164,161.84986707330646,False
ORD-00535,CUST-0381,2024-07-14,Amazon,WaterSound S2,149.95,0.04720473929651823,142.87164934248707,False
ORD-00536,CUST-0381,2024-08-03,Shopify,AudioPro X1,179.95,0.006276209061393795,178.82059617940217,False
ORD-00537,CUST-0382,2024-10-13,Shopify,AudioPro X1,179.95,0.030284962022993786,174.50022108396226,False
ORD-00538,CUST-0383,2024-10-03,Amazon,ComfortFit C3,169.95,0.03649966123224818,163.74688257357943,False
ORD-00539,CUST-0384,2024-05-01,Amazon,AudioPro X1,179.95,0.02470058352996528,175.50512999378273,False
ORD-00540,CUST-0385,2024-03-01,Amazon,AudioPro X1,179.95,0.04182761955848069,172.42311986045138,False
ORD-00541,CUST-0386,2024-05-12,Amazon,AudioPro X1,179.95,0.006818555251472919,178.72300098249744,False
ORD-00542,CUST-0387,2024-10-07,Amazon,AudioPro X1,179.95,0.02011373837157168,176.33053278003567,False
ORD-00543,CUST-0388,2024-07-30,Shopify,AudioPro X1,179.95,0.000422574803123027,179.873957664178,False
ORD-00544,CUST-0388,2024-07-24,Shopify,AudioPro X1,179.95,0.03054300417584252,174.45378639855713,False
ORD-00545,CUST-0388,2024-08-12,Amazon,AudioPro X1,179.95,0.03236111416989278,174.1266175051278,False
ORD-00546,CUST-0389,2024-09-01,Amazon,ComfortFit C3,169.95,0.028209739589937267,165.15575475669016,False
ORD-00547,CUST-0390,2024-03-15,Amazon,WaterSound S2,149.95,0.02000776364326995,146.94983584169165,False
ORD-00548,CUST-0390,2024-03-30,Amazon,ActiveMove A4,79.95,0.03538919891812413,77.12063354649598,False
ORD-00549,CUST-0390,2024-02-19,Shopify,WaterSound S2,149.95,0.012884782409458985,148.0179268777016,False
ORD-00550,CUST-0391,2024-04-21,Amazon,AudioPro X1,179.95,0.023932243527526244,175.64339277722164,False
ORD-00551,CUST-0392,2024-11-11,Shopify,WaterSound S2,149.95,0.024610809164373346,146.2596091658022,False
ORD-00552,CUST-0392,2024-10-15,Amazon,ComfortFit C3,169.95,0.03398628980008791,164.17403004847506,False
ORD-00553,CUST-0393,2024-10-08,Amazon,ComfortFit C3,169.95,0.020548030401795165,166.45786223321488,False
ORD-00554,CUST-0394,2024-09-28,Amazon,AudioPro X1,179.95,0.015705490954468538,177.12379690274338,False
ORD-00555,CUST-0395,2024-02-11,Shopify,WaterSound S2,149.95,0.04109007296271002,143.78854355924162,False
ORD-00556,CUST-0396,2024-10-30,Amazon,ActiveMove A4,79.95,0.005656796883701182,79.4977390891481,False
ORD-00557,CUST-0397,2024-02-26,Shopify,AudioPro X1,179.95,0.032050302866035066,174.18254799925697,False
ORD-00558,CUST-0398,2024-10-01,Shopify,ComfortFit C3,169.95,0.04959464286598209,161.5213904449263,False
ORD-00559,CUST-0399,2024-05-04,Amazon,ActiveMove A4,79.95,0.03015069316822941,77.53945208120007,False
ORD-00560,CUST-0400,2024-11-12,Amazon,ComfortFit C3,169.95,0.049987063612904635,161.45469853898686,False
ORD-00561,CUST-0401,2024-08-05,Amazon,AudioPro X1,179.95,0.02342306185435433,175.73502001930893,False
ORD-00562,CUST-0402,2024-09-04,Amazon,AudioPro X1,179.95,0.0467907812055573,171.52999892205997,False
ORD-00563,CUST-0403,2024-11-02,Amazon,ActiveMove A4,79.95,0.025812391160003025,77.88629932675777,False
ORD-00564,CUST-0404,2024-06-09,Amazon,ComfortFit C3,169.95,0.040236299187071556,163.11184095315718,False
ORD-00565,CUST-0404,2024-06-26,Shopify,ComfortFit C3,169.95,0.021933584840152443,166.22238725641608,False
ORD-00566,CUST-0405,2024-05-03,Shopify,ActiveMove A4,79.95,0.006849111115476392,79.40241356631766,False
ORD-00567,CUST-0405,2024-05-24,Amazon,AudioPro X1,179.95,0.0058402053866976,178.89905504066377,False
ORD-00568,CUST-0406,2024-10-02,Amazon,AudioPro X1,179.95,0.03677182969460931,173.33290924645505,False
ORD-00569,CUST-0406,2024-11-07,Amazon,ComfortFit C3,169.95,0.02842361010784098,165.1194074621724,False
ORD-00570,CUST-0406,2024-10-06,Amazon,ComfortFit C3,169.95,0.03370036782313556,164.2226224884581,False
ORD-00571,CUST-0407,2024-02-16,Shopify,WaterSound S2,149.95,0.033853685632922396,144.87363983934327,False
ORD-00572,CUST-0408,2024-02-05,Amazon,AudioPro X1,179.95,0.010309853962760114,178.09474177940132,False
ORD-00573,CUST-0409,2024-11-25,Shopify,AudioPro X1,179.95,0.1906082132559771,145.6500520245869,False
ORD-00574,CUST-0409,2024-11-25,Shopify,AudioPro X1,179.95,0.1906082132559771,145.6500520245869,False
ORD-00575,CUST-0410,2024-10-01,Shopify,ComfortFit C3,169.95,0.04372072770982393,162.51966232571542,False
ORD-00576,CUST-0411,2024-10-10,Shopify,AudioPro X1,179.95,0.048652267475708055,0.0,True
ORD-00577,CUST-0411,2024-09-28,Shopify,ActiveMove A4,79.95,0.005113214049855802,79.54119853671403,False
ORD-00578,CUST-0412,2024-06-19,Amazon,AudioPro X1,179.95,0.006932626455665187,178.70247386930305,False
ORD-00579,CUST-0413,2024-06-12,Amazon,AudioPro X1,179.95,0.0386900374284517,172.9877277647501,False
ORD-00580,CUST-0414,2024-08-03,Amazon,ActiveMove A4,79.95,0.03158874218263777,77.42448006249812,False
ORD-00581,CUST-0415,2024-07-21,Amazon,ActiveMove A4,79.95,0.0004923412506005476,79.91063731701449,False
ORD-00582,CUST-0415,2024-07-03,Amazon,ComfortFit C3,169.95,0.021779457900635454,166.248581129787,False
ORD-00583,CUST-0415,2024-07-03,Amazon,ComfortFit C3,169.95,0.014124936331048228,167.54946707053833,False
ORD-00584,CUST-0416,2024-03-29,Amazon,AudioPro X1,179.95,0.015689107165286438,177.12674516560668,False
ORD-00585,CUST-0416,2024-02-17,Amazon,WaterSound S2,149.95,0.022397182010385167,146.59154255754274,False
ORD-00586,CUST-0416,2024-02-17,Shopify,WaterSound S2,149.95,0.04421225869644771,143.32037180846766,False
ORD-00587,CUST-0417,2024-07-07,Shopify,WaterSound S2,149.95,0.016009310970202768,147.54940382001809,False
ORD-00588,CUST-0417,2024-06-27,Shopify,ComfortFit C3,169.95,0.012378225407089233,167.84632059206518,False
ORD-00589,CUST-0417,2024-08-08,Amazon,AudioPro X1,179.95,0.04005857516476624,172.7414593991003,False
ORD-00590,CUST-0418,2024-06-01,Amazon,ComfortFit C3,169.95,0.03423865791395993,0.0,True
ORD-00591,CUST-0418,2024-05-25,Amazon,ComfortFit C3,169.95,0.020411875967314936,166.48100167935482,False
ORD-00592,CUST-0419,2024-10-18,Shopify,ComfortFit C3,169.95,0.0396946680881036,163.20389115842679,False
ORD-00593,CUST-0420,2024-04-05,Amazon,ActiveMove A4,79.95,0.005392663228115458,0.0,True
ORD-00594,CUST-0421,2024-06-27,Shopify,AudioPro X1,179.95,0.030428579658698714,174.47437709041716,False
ORD-00595,CUST-0422,2024-02-15,Shopify,WaterSound S2,149.95,0.03078630267225864,145.3335939142948,False
ORD-00596,CUST-0423,2024-04-03,Amazon,ComfortFit C3,169.95,0.001810363074369248,169.64232879551093,False
ORD-00597,CUST-0424,2024-12-08,Amazon,WaterSound S2,149.95,0.01604677191597202,147.5437865512,False
ORD-00598,CUST-0425,2024-02-28,Shopify,WaterSound S2,149.95,0.005279919801307049,149.158276025794,False
ORD-00599,CUST-0426,2024-05-19,Shopify,AudioPro X1,179.95,0.03916450462194332,172.90234739328127,False
ORD-00600,CUST-0427,2024-10-25,Amazon,ActiveMove A4,79.95,0.004562582955952405,79.58522149267161,False
ORD-00601,CUST-0428,2024-08-29,Shopify,WaterSound S2,149.95,0.04080167511510342,143.83178881649022,False
ORD-00602,CUST-0428,2024-10-27,Shopify,AudioPro X1,179.95,0.04548634189670985,171.76473277568704,False
ORD-00603,CUST-0428,2024-09-21,Amazon,AudioPro X1,179.95,0.004738423551729699,179.09732068186622,False
ORD-00604,CUST-0429,2024-03-30,Amazon,AudioPro X1,179.95,0.04954930847483427,171.03360193995357,False
ORD-00605,CUST-0429,2024-04-03,Shopify,AudioPro X1,179.95,0.018240904815392846,176.66754917847004,False
ORD-00606,CUST-0429,2024-02-29,Amazon,ComfortFit C3,169.95,0.018889841195470575,166.73967148882977,False
ORD-00607,CUST-0430,2024-08-12,Amazon,ActiveMove A4,79.95,0.03417962126109345,77.21733928017558,False
ORD-00608,CUST-0431,2024-04-24,Amazon,AudioPro X1,179.95,0.012754361121069908,177.65485271626346,False
ORD-00609,CUST-0432,2024-10-09,Shopify,ActiveMove A4,79.95,0.04904931513993416,76.02850725456227,False
ORD-00610,CUST-0433,2024-04-27,Amazon,AudioPro X1,179.95,0.028141511860730148,174.8859349406616,False
ORD-00611,CUST-0434,2024-05-22,Amazon,AudioPro X1,179.95,0.008155733755833939,178.48237571063768,False
ORD-00612,CUST-0434,2024-04-23,Amazon,WaterSound S2,149.95,0.017977157226000174,147.25432527396126,False
ORD-00613,CUST-0435,2024-05-14,Amazon,AudioPro X1,179.95,0.026337964384610765,175.21048330898927,False
ORD-00614,CUST-0436,2024-04-18,Amazon,AudioPro X1,179.95,0.005087726425050787,179.03446362981208,False
ORD-00615,CUST-0437,2024-07-15,Amazon,ComfortFit C3,169.95,0.02058738337951216,166.45117419465188,False
ORD-00616,CUST-0438,2024-05-27,Shopify,ActiveMove A4,79.95,0.03989011861043039,0.0,True
ORD-00617,CUST-0439,2024-04-16,Amazon,AudioPro X1,179.95,0.04980443636322562,170.98769167643755,False
ORD-00618,CUST-0440,2024-09-25,Amazon,ComfortFit C3,169.95,0.004279977641138417,0.0,True
ORD-00619,CUST-0441,2024-10-12,Amazon,ComfortFit C3,169.95,0.03285594195306367,164.36613266507683,False
ORD-00620,CUST-0441,2024-11-25,Amazon,AudioPro X1,179.95,0.2315487765580136,138.28279765838545,False
ORD-00621,CUST-0441,2024-11-25,Amazon,AudioPro X1,179.95,0.2315487765580136,0.0,True
ORD-00622,CUST-0442,2024-10-19,Amazon,ActiveMove A4,79.95,0.0013223451298833733,79.84427850686582,False
ORD-00623,CUST-0443,2024-07-31,Amazon,ActiveMove A4,79.95,0.03984240883860616,76.76459941335344,False
ORD-00624,CUST-0444,2024-07-30,Shopify,AudioPro X1,179.95,0.04847196878379392,171.2274692173563,False
ORD-00625,CUST-0444,2024-09-07,Amazon,ComfortFit C3,169.95,0.04207198799781224,0.0,True
ORD-00626,CUST-0445,2024-09-21,Amazon,AudioPro X1,179.95,0.023970789931355097,175.63645635185264,False
ORD-00627,CUST-0445,2024-08-14,Amazon,AudioPro X1,179.95,0.010056827129518865,178.14027395804308,False
ORD-00628,CUST-0446,2024-08-05,Amazon,ActiveMove A4,79.95,0.04929613294850089,76.00877417076735,False
ORD-00629,CUST-0447,2024-04-10,Shopify,ActiveMove A4,79.95,0.04334705214152562,76.48440318128503,False
ORD-00630,CUST-0447,2024-05-16,Amazon,WaterSound S2,149.95,0.009232562294684882,148.565577283912,False
ORD-00631,CUST-0447,2024-05-30,Amazon,ActiveMove A4,79.95,0.04126542012114912,76.65082966131413,False
ORD-00632,CUST-0448,2024-02-10,Amazon,WaterSound S2,149.95,0.021433241219474243,146.73608547913983,False
ORD-00633,CUST-0449,2024-04-28,Amazon,ComfortFit C3,169.95,0.02431860504125738,165.8170530732383,False
ORD-00634,CUST-0450,2024-06-26,Amazon,ActiveMove A4,79.95,0.0013338381304436266,0.0,True
ORD-00635,CUST-0451,2024-06-06,Amazon,ActiveMove A4,79.95,0.023392973131707996,0.0,True
ORD-00636,CUST-0451,2024-06-07,Shopify,ActiveMove A4,79.95,0.024485201592892754,77.99240813264822,False
ORD-00637,CUST-0452,2024-08-05,Amazon,ActiveMove A4,79.95,0.0025842839955565913,79.74338649455525,False
ORD-00638,CUST-0452,2024-08-28,Amazon,ComfortFit C3,169.95,0.0005172798236349974,169.86208829397322,False
ORD-00639,CUST-0453,2024-08-27,Amazon,AudioPro X1,179.95,0.030917315352272875,174.3864291023585,False
ORD-00640,CUST-0453,2024-09-09,Amazon,WaterSound S2,149.95,0.030385490411350233,145.39369571281802,False
ORD-00641,CUST-0453,2024-08-21,Amazon,WaterSound S2,149.95,0.011341855116274759,148.2492888253146,False
ORD-00642,CUST-0454,2024-03-27,Shopify,WaterSound S2,149.95,0.003334115018151229,149.4500494530282,False
ORD-00643,CUST-0455,2024-10-06,Amazon,ComfortFit C3,169.95,0.02975231724618806,164.8935936840103,False
ORD-00644,CUST-0455,2024-10-12,Amazon,AudioPro X1,179.95,0.037312717257314415,173.23557652954625,False
ORD-00645,CUST-0456,2024-07-29,Shopify,WaterSound S2,149.95,0.042918668988053126,143.51434558524144,False
ORD-00646,CUST-0457,2024-02-07,Shopify,ActiveMove A4,79.95,0.017818331887752833,78.52542436557417,False
ORD-00647,CUST-0458,2024-11-17,Amazon,ActiveMove A4,79.95,0.01899799761298763,78.43111009084164,False
ORD-00648,CUST-0459,2024-10-02,Shopify,AudioPro X1,179.95,0.04776213841436719,171.3552031923346,False
ORD-00649,CUST-0460,2024-11-12,Amazon,AudioPro X1,179.95,0.028591438559134548,0.0,True
ORD-00650,CUST-0460,2024-12-09,Amazon,ComfortFit C3,169.95,0.03916584451096807,0.0,True
ORD-00651,CUST-0461,2024-10-11,Amazon,AudioPro X1,179.95,0.009954115641397887,178.15875689033044,False
ORD-00652,CUST-0461,2024-10-22,Amazon,AudioPro X1,179.95,0.02099693426741191,176.1716016785792,False
ORD-00653,CUST-0462,2024-03-16,Amazon,ComfortFit C3,169.95,0.013502923305077786,167.65517818430203,False
ORD-00654,CUST-0463,2024-05-08,Shopify,AudioPro X1,179.95,0.013066419797045092,177.5986977575217,False
ORD-00655,CUST-0464,2024-08-18,Shopify,WaterSound S2,149.95,0.0057505468414048916,149.08770550113132,False
ORD-00656,CUST-0465,2024-08-30,Shopify,AudioPro X1,179.95,0.009891221442066146,178.1700747015002,False
ORD-00657,CUST-0466,2024-02-27,Shopify,ActiveMove A4,79.95,0.013519161765532818,78.86914301684565,False
ORD-00658,CUST-0467,2024-07-21,Shopify,AudioPro X1,179.95,0.030567850654919123,0.0,True
ORD-00659,CUST-0468,2024-04-28,Shopify,ComfortFit C3,169.95,0.008555123920670094,168.49605668968212,False
ORD-00660,CUST-0469,2024-10-11,Amazon,WaterSound S2,149.95,0.00778239963807954,148.78302917426996,False
ORD-00661,CUST-0470,2024-04-20,Shopify,AudioPro X1,179.95,0.03602932096853187,173.4665236917127,False
ORD-00662,CUST-0471,2024-10-02,Shopify,ActiveMove A4,79.95,0.004321231622361871,79.60451753179217,False
ORD-00663,CUST-0472,2024-10-10,Shopify,WaterSound S2,149.95,0.048899671186911735,142.61749430552257,False
ORD-00664,CUST-0472,2024-11-19,Amazon,ComfortFit C3,169.95,0.043456080714051736,162.5646390826469,False
ORD-00665,CUST-0473,2024-09-20,Amazon,WaterSound S2,149.95,0.036666395435843116,144.4518740043953,False
ORD-00666,CUST-0474,2024-08-30,Amazon,ActiveMove A4,79.95,0.04420376481550924,0.0,True
ORD-00667,CUST-0475,2024-04-17,Amazon,AudioPro X1,179.95,0.024169603334106324,175.60067988002754,False
ORD-00668,CUST-0476,2024-07-16,Amazon,WaterSound S2,149.95,0.007838147379964733,0.0,True
ORD-00669,CUST-0477,2024-03-12,Amazon,ActiveMove A4,79.95,0.019583779826777448,78.38427680284914,False
ORD-00670,CUST-0478,2024-05-20,Amazon,AudioPro X1,179.95,0.03936744242048536,172.86582873643363,False
ORD-00671,CUST-0479,2024-02-13,Shopify,ActiveMove A4,79.95,0.036705429061545135,77.01540094652947,False
ORD-00672,CUST-0479,2024-02-17,Amazon,WaterSound S2,149.95,0.03295777723000672,145.00798130436047,False
ORD-00673,CUST-0480,2024-03-04,Shopify,ActiveMove A4,79.95,0.005775895005349108,79.48821719432235,False
ORD-00674,CUST-0481,2024-06-13,Shopify,AudioPro X1,179.95,0.02028096951277212,176.30043953617664,False
ORD-00675,CUST-0482,2024-06-20,Amazon,ActiveMove A4,79.95,0.0332076382527241,77.2950493216947,False
ORD-00676,CUST-0482,2024-07-13,Amazon,ActiveMove A4,79.95,0.024264035855509916,78.01009033335198,False
ORD-00677,CUST-0483,2024-04-06,Amazon,AudioPro X1,179.95,0.04763210654004307,171.37860242811922,False
ORD-00678,CUST-0484,2024-03-28,Shopify,AudioPro X1,179.95,0.0034930960342330845,179.32141736863974,False
ORD-00679,CUST-0485,2024-05-13,Amazon,AudioPro X1,179.95,0.007931859332479935,0.0,True
ORD-00680,CUST-0486,2024-08-22,Shopify,WaterSound S2,149.95,0.04367876528798671,143.40036914506638,False
ORD-00681,CUST-0486,2024-07-17,Shopify,ComfortFit C3,169.95,0.007251636687494423,168.71758434496033,False
ORD-00682,CUST-0487,2024-02-21,Amazon,WaterSound S2,149.95,0.026482226351756673,145.97899015855407,False
ORD-00683,CUST-0488,2024-08-03,Shopify,ActiveMove A4,79.95,0.0376404497255505,76.94064604444225,False
ORD-00684,CUST-0489,2024-10-07,Amazon,ActiveMove A4,79.95,0.012493373262896469,78.95115480763143,False
ORD-00685,CUST-0490,2024-05-01,Shopify,AudioPro X1,179.95,0.02858183089870663,174.80669952977775,False
ORD-00686,CUST-0490,2024-05-26,Amazon,AudioPro X1,179.95,0.004885363769337925,179.07087878970762,False
ORD-00687,CUST-0490,2024-06-12,Shopify,ComfortFit C3,169.95,0.029117872753198295,165.00141752559392,False
ORD-00688,CUST-0491,2024-06-05,Amazon,ComfortFit C3,169.95,0.04311674582198658,162.6223090475534,False
ORD-00689,CUST-0491,2024-06-02,Amazon,ActiveMove A4,79.95,0.04472989366754859,76.37384500127949,False
ORD-00690,CUST-0492,2024-06-29,Amazon,ComfortFit C3,169.95,0.022851197609631276,166.06643896624314,False
ORD-00691,CUST-0493,2024-09-07,Amazon,WaterSound S2,149.95,0.027331282297162307,145.8516742195405,False
ORD-00692,CUST-0494,2024-08-08,Amazon,AudioPro X1,179.95,0.03593018703450978,173.48436284313996,False
ORD-00693,CUST-0494,2024-09-20,Amazon,WaterSound S2,149.95,0.024977458113379133,146.2046301558988,False
ORD-00694,CUST-0494,2024-09-28,Amazon,ActiveMove A4,79.95,0.010176776124090244,79.13636674887898,False
ORD-00695,CUST-0495,2024-10-19,Shopify,ActiveMove A4,79.95,0.044940768740317334,0.0,True
ORD-00696,CUST-0496,2024-06-16,Shopify,ActiveMove A4,79.95,0.012611156711530942,78.9417380209131,False
ORD-00697,CUST-0497,2024-08-27,Amazon,WaterSound S2,149.95,0.0017130561396752177,149.6931272318557,False
ORD-00698,CUST-0498,2024-04-03,Amazon,ActiveMove A4,79.95,0.007191723549515545,79.37502170221623,False
ORD-00699,CUST-0499,2024-03-02,Amazon,ComfortFit C3,169.95,0.03432871460373921,164.11583495309452,False
ORD-00700,CUST-0500,2024-04-15,Shopify,AudioPro X1,179.95,0.021400967621982195,0.0,True
ORD-00701,CUST-0501,2024-09-25,Amazon,ActiveMove A4,79.95,0.018810070664759912,78.44613485035245,False
ORD-00702,CUST-0502,2024-09-26,Amazon,AudioPro X1,179.95,0.041418907280082316,172.49666763494918,False
ORD-00703,CUST-0503,2024-02-02,Shopify,AudioPro X1,179.95,0.043177326583571436,172.1802400812863,False
ORD-00704,CUST-0504,2024-07-25,Amazon,ActiveMove A4,79.95,0.03320628696416752,77.2951573572148,False
ORD-00705,CUST-0505,2024-06-16,Amazon,AudioPro X1,179.95,0.0441674850511052,172.0020610650536,False
ORD-00706,CUST-0506,2024-07-18,Shopify,ComfortFit C3,169.95,0.04713013502423735,161.94023355263084,False
ORD-00707,CUST-0507,2024-08-14,Amazon,ComfortFit C3,169.95,0.01420520746137165,167.53582499193988,False
ORD-00708,CUST-0508,2024-10-16,Amazon,WaterSound S2,149.95,0.014083967723726248,147.83810903982723,False
ORD-00709,CUST-0509,2024-06-16,Amazon,WaterSound S2,149.95,0.02996817758691328,145.45627177084233,False
ORD-00710,CUST-0510,2024-09-06,Amazon,AudioPro X1,179.95,0.007477465927847227,178.60443000628388,False
ORD-00711,CUST-0511,2024-02-10,Shopify,ActiveMove A4,79.95,0.009846674372043514,79.16275838395512,False
ORD-00712,CUST-0512,2024-03-06,Amazon,WaterSound S2,149.95,0.0163783146961063,0.0,True
ORD-00713,CUST-0513,2024-07-10,Amazon,WaterSound S2,149.95,0.01266037408211787,148.05157690638643,False
ORD-00714,CUST-0514,2024-06-04,Amazon,AudioPro X1,179.95,0.01992796120720638,176.36396338076318,False
ORD-00715,CUST-0515,2024-06-04,Shopify,AudioPro X1,179.95,0.026762636731465457,175.13406352017276,False
ORD-00716,CUST-0516,2024-08-17,Amazon,ActiveMove A4,79.95,0.01694849630864107,78.59496772012415,False
ORD-00717,CUST-0517,2024-05-29,Amazon,AudioPro X1,179.95,0.02261372561445695,175.88066007567846,False
ORD-00718,CUST-0518,2024-12-14,Amazon,AudioPro X1,179.95,0.044790605069928935,171.88993061766627,False
ORD-00719,CUST-0519,2024-04-26,Amazon,WaterSound S2,149.95,0.001157338595750418,149.77645707756722,False
ORD-00720,CUST-0520,2024-10-21,Amazon,ActiveMove A4,79.95,0.012913217894358175,78.91758822934607,False
ORD-00721,CUST-0520,2024-10-01,Amazon,WaterSound S2,149.95,0.014099967634248584,147.83570985324442,False
ORD-00722,CUST-0521,2024-10-07,Shopify,AudioPro X1,179.95,0.02009759623076098,176.33343755827454,False
ORD-00723,CUST-0522,2024-08-21,Amazon,WaterSound S2,149.95,0.03797143524782433,144.25618328458873,False
ORD-00724,CUST-0522,2024-07-23,Amazon,AudioPro X1,179.95,0.04964019890930072,171.01724620627132,False
ORD-00725,CUST-0523,2024-06-25,Amazon,ActiveMove A4,79.95,0.01927105498649393,78.40927915382981,False
ORD-00726,CUST-0524,2024-05-25,Amazon,ActiveMove A4,79.95,0.03602080345461715,0.0,True
ORD-00727,CUST-0525,2024-09-10,Shopify,AudioPro X1,179.95,0.03991364982731528,172.7675387135746,False
ORD-00728,CUST-0526,2024-02-12,Amazon,AudioPro X1,179.95,0.004133351899327115,179.20620332571607,False
ORD-00729,CUST-0527,2024-03-10,Shopify,WaterSound S2,149.95,0.0022440508236359013,0.0,True
ORD-00730,CUST-0527,2024-02-16,Amazon,ActiveMove A4,79.95,0.04601361844012039,76.27121120571238,False
ORD-00731,CUST-0527,2024-03-06,Amazon,AudioPro X1,179.95,0.005238126822572004,179.00739907827816,False
ORD-00732,CUST-0528,2024-07-03,Shopify,WaterSound S2,149.95,0.0006378239853715274,149.85435829339355,False
ORD-00733,CUST-0528,2024-06-02,Shopify,AudioPro X1,179.95,0.01751183071635384,176.7987460625921,False
ORD-00734,CUST-0529,2024-07-01,Amazon,ComfortFit C3,169.95,0.028008594778367923,165.18993931741636,False
ORD-00735,CUST-0530,2024-06-02,Amazon,AudioPro X1,179.95,0.029256083046356237,174.68536785580818,False
ORD-00736,CUST-0531,2024-10-25,Amazon,WaterSound S2,149.95,0.00036364038470046434,149.89547212431415,False
ORD-00737,CUST-0531,2024-09-01,Amazon,ActiveMove A4,79.95,0.019774001401582843,78.36906858794346,False
ORD-00738,CUST-0532,2024-09-16,Shopify,WaterSound S2,149.95,0.002594103879699611,149.56101412323903,False
ORD-00739,CUST-0533,2024-07-02,Amazon,WaterSound S2,149.95,0.001025580151169475,149.79621425633212,False
ORD-00740,CUST-0534,2024-03-09,Shopify,ComfortFit C3,169.95,0.027686411569918065,165.2446943536924,False
ORD-00741,CUST-0535,2024-07-07,Shopify,AudioPro X1,179.95,0.0009761285348997063,179.77434567014478,False
ORD-00742,CUST-0535,2024-06-07,Amazon,WaterSound S2,149.95,0.022189178964116787,0.0,True
ORD-00743,CUST-0536,2024-01-16,Shopify,AudioPro X1,179.95,0.02511374322976937,175.430781905803,False
ORD-00744,CUST-0537,2024-09-05,Amazon,ComfortFit C3,169.95,0.005414467824145841,169.0298111932864,False
